,age,weight(kg),height(m),gender,BMI,BMR,activity_level,calories_to_maintain_weight,calory_to_balance,needed_calory
7446,30,75.78607541846712,1.631615209918147,F,28.46780140000791,1518.921,1.3,1974.5973,1505.16581199657,469.4314880034299
7447,32,77.72687205455003,1.6331107023597682,F,29.143381471916328,1528.407,1.2,1834.0884,1365.6520372679652,468.4363627320349
7448,31,78.35476976722495,1.630772422509653,F,29.463119118276968,1538.737,1.3,2000.3581,1473.29176506206,527.0663349379399
7449,33,77.95614460316769,1.630929160240391,M,29.307593350225225,1725.064,1.3,2242.5832,1660.458941765207,582.1242582347929
7450,33,77.83854492900605,1.633075476863887,F,29.18651183939927,1524.773,1.3,1982.2049,1473.757692138292,508.44720786170797
7451,31,75.97214555215756,1.6331574090070984,M,28.483824463375825,1712.597,1.3,2226.3761,1696.1332363257427,530.2428636742573
7452,30,73.06101611539692,1.63235252322436,F,27.41939059472567,1492.886,1.2,1791.4632,1417.7832036674754,373.6799963325245
7453,31,74.70031917940904,1.6323299617558549,F,28.03538683695101,1503.919,1.3,1955.0947,1513.2858781917203,441.80882180827984
7454,32,74.6448318107772,1.6317209000570736,M,28.03547968714389,1686.895,1.3,2192.9635,1697.3958883900211,495.5676116099787
7455,30,73.16433761063217,1.6308747051311543,M,27.507951588234118,1679.789,1.5,2519.6835,1987.6846072895833,531.9988927104168
7456,31,76.73365375820177,1.6328450867554558,M,28.780339358659592,1722.874,1.3,2239.7362000000003,1688.7318434407646,551.0043565592357
7457,32,74.07253555571019,1.6308644509680108,F,27.84976139442456,1492.943,1.2,1791.5316,1395.9270662829772,395.60453371702283
7458,31,75.09153551009719,1.630955641524923,F,28.229727531977964,1507.441,1.2,1808.9292,1390.5116014858545,418.41759851414554
7459,30,74.78173596830628,1.632671318727375,M,28.054208186112685,1702.845,1.3,2213.6985,1712.301310780864,501.39718921913595
7460,31,78.08547602195331,1.6312589111693874,F,29.34434823699424,1536.235,1.2,1843.482,1363.245797007267,480.23620299273307
7461,30,74.97368808610099,1.6319544493142182,M,28.1509340745064,1705.117,1.3,2216.6521,1708.6946544186176,507.9574455813822
7462,31,74.53490886639595,1.6328752028218343,F,27.954629276539745,1502.424,1.3,1953.1512,1516.148921909304,437.0022780906961
7463,32,73.40801278565338,1.6318820729656154,M,27.565503181616368,1670.031,1.3,2171.0403,1709.0772549880041,461.963045011996
7464,32,72.87775138467147,1.632847346186115,M,27.33403805497649,1663.249,1.2,1995.8988,1584.5080727878299,411.3907272121701
7465,31,72.81462559071191,1.6315179631337746,M,27.35488549517064,1668.519,1.2,2002.2228,1588.3171862543732,413.90561374562685
7466,31,74.25876797066597,1.6324563759859396,M,27.86535437933154,1688.773,1.3,2195.4049,1709.660163709816,485.74473629018394
7467,31,73.24156605205181,1.6315584947509938,F,27.51391075788952,1489.784,1.9,2830.5896,2232.4632387050588,598.126361294941
7468,33,76.85294460572689,1.6307248235028675,M,28.900086828952748,1709.848,1.2,2051.8176,1540.6334999448661,511.18410005513374
7469,32,72.96363417733451,1.6320994251833076,M,27.391337153148427,1664.052,1.5,2496.078,1977.4460917025424,518.6319082974576
7470,33,73.56255392301136,1.6320178238021523,F,27.61893980463043,1483.544,1.2,1780.2528,1398.7316686762636,381.5211313237364
7471,32,77.94035876330402,1.631647774553994,F,29.27585413460485,1530.208,1.2,1836.2496,1361.0744245682051,475.17517543179497
7472,30,72.99500981563247,1.6319259659697525,F,27.408941631512555,1492.18,1.2,1790.616,1417.6529587456282,372.9630412543718
7473,31,76.38702508057003,1.6328810870096877,M,28.64906672976672,1718.143,1.2,2061.7716,1561.6719435231776,500.0996564768225
7474,33,73.4204257160728,1.6320088625669655,F,27.565880725013177,1482.178,1.7,2519.7026,1983.522564196028,536.180035803972
7475,32,74.93002108401565,1.631344365675775,M,28.155585315896136,1690.613,1.2,2028.7356,1563.5818622156326,465.1537377843674
7476,32,74.23603307856118,1.631292773355338,F,27.896577955620184,1494.586,1.7,2540.7962,1976.4172375447997,564.3789624552005
7477,32,76.61044706076086,1.6318094290977605,F,28.770613320044,1517.468,1.2,1820.9616,1373.4454069656783,447.51619303432176
7478,33,73.3849682375273,1.6311292867225764,F,27.58229122451245,1481.688,1.2,1778.0256000000002,1398.8379430100083,379.18765698999186
7479,32,73.13797630487599,1.6314836042769765,M,27.47751869965552,1666.132,1.3,2165.9716000000003,1710.5468741101886,455.4247258898117
7480,30,76.85319527415042,1.6329651685589603,M,28.820936334945724,1731.371,1.2,2077.6452,1564.3107606234855,513.3344393765144
7481,30,76.8132917343051,1.632074493410402,F,28.83742125041903,1528.86,1.2,1834.632,1380.550433212592,454.08156678740806
7482,30,73.34097678121267,1.6318268919291818,M,27.54219304790558,1682.685,1.5,2524.0275,1988.6360049373425,535.3914950626577
7483,33,74.37565848576557,1.6322738855821548,M,27.91545807874412,1676.683,1.5,2515.0245,1955.046967026353,559.9775329736469
7484,32,74.46837933881422,1.6312979949426616,F,27.983710392798667,1496.817,1.7,2544.5889,1973.2043519221706,571.3845480778295
7485,30,75.94902272441621,1.6312339397697084,M,28.54234768789428,1718.119,1.2,2061.7428,1567.489095473936,494.253704526064
7486,31,72.94626379628812,1.6313079819976335,M,27.411394531194414,1670.218,1.3,2171.2834000000003,1718.878247014416,452.4051529855842
7487,31,72.83449410262669,1.631533488171643,M,27.36182893041163,1668.799,1.2,2002.5588,1588.1806026387674,414.37819736123265
7488,31,74.09078797888259,1.6326821488460026,F,27.794631781211773,1498.128,1.9,2846.4432,2222.2930645820948,624.1501354179054
7489,32,75.60899507213958,1.631506912274437,F,28.405054677664324,1507.803,1.3,1960.1439000000005,1497.4490671706592,462.6948328293413
7490,33,75.8672926367416,1.6322523493555057,M,28.476065392183603,1697.108,1.5,2545.662,1939.905132229506,605.7568677704937
7491,31,77.48019331089334,1.631938019482243,F,29.09265620936809,1530.539,1.2,1836.6468,1369.9414475315687,466.70535246843133
7492,33,73.55295737349007,1.632432675863872,M,27.60130274246528,1665.492,1.3,2165.1396,1702.2214407189808,462.91815928101914
7493,33,73.2465301375149,1.6325622675155187,F,27.481950092430253,1480.602,1.5,2220.903,1753.6453904439134,467.25760955608644
7494,33,74.83640796172,1.6315453674861211,F,28.113481114004745,1495.692,1.9,2841.8148,2193.5163742237655,648.2984257762346
7495,30,75.47340535304917,1.6318434021323438,F,28.342423690413348,1515.958,1.3,1970.7454,1508.8750223737943,461.8703776262057
7496,30,73.91656411693454,1.631450946367505,F,27.77114147606205,1500.946,1.3,1951.2298,1524.6649726838689,426.5648273161312
7497,31,76.06829752146523,1.6308966646951772,M,28.598997338643365,1712.784,1.2,2055.3408,1559.5265397551068,495.81426024489315
7498,33,73.7496887375617,1.631307864587677,F,27.713305662670237,1485.219,1.2,1782.2628,1395.5427486983367,386.72005130166326
7499,33,75.39654927521916,1.6317430512448088,F,28.31704466338774,1501.103,1.2,1801.3236,1380.3955386113932,420.9280613886067
7500,31,74.45541004804662,1.6316569441847932,M,27.96652798579822,1691.068,1.2,2029.2816,1574.5755333791087,454.7060666208913
7501,32,75.35263493107855,1.630846054728229,F,28.331691792518544,1505.229,1.2,1806.2748,1383.4741478569379,422.80065214306205
7502,33,74.99973410726913,1.6311264736157118,F,28.189310331558957,1497.189,1.9,2844.6591,2189.8053462092694,654.8537537907305
7503,33,74.84067735107541,1.631561526682212,F,28.1145280695813,1495.736,1.2,1794.8832,1385.3679259208725,409.5152740791275
7504,33,73.52053265584767,1.6330898762885273,M,27.566934331930568,1665.376,1.5,2498.064,1966.4133903062009,531.650609693799
7505,32,74.951912062263,1.632514758114787,M,28.123442768295728,1691.499,1.5,2537.2485,1957.7365724252159,579.5119275747843
7506,33,74.02940305726399,1.6331859800530646,F,27.754471455084023,1488.224,1.9,2827.6256,2210.796037651088,616.8295623489116
7507,30,73.30060168602702,1.6316140421309688,M,27.534213202030312,1682.025,1.3,2186.6325,1723.3078316725298,463.32466832747036
7508,32,74.43680095211695,1.6310713980908609,F,27.979616399462664,1496.475,1.2,1795.7699999999998,1392.7356416776452,403.0343583223546
7509,33,73.56372933103603,1.6309296549651393,F,27.65624913278532,1483.37,1.7,2521.729,1978.631268371456,543.0977316285439
7510,32,73.69840212366125,1.6316827688197384,M,27.681308625042405,1673.909,1.3,2176.0817,1705.8793545360309,470.2023454639693
7511,31,72.92759117109853,1.6325494838133776,M,27.36271335994176,1670.583,1.7,2839.9911,2252.2549594888264,587.7361405111737
7512,31,73.47498991516154,1.6331003011916585,M,27.549506098793305,1678.358,1.3,2181.8654,1718.5962975239627,463.26910247603746
7513,31,77.50944489465014,1.6323619960295324,M,29.088523416248115,1733.26,1.2,2079.912,1551.6116013915382,528.3003986084616
7514,33,74.54093974682795,1.6321716766376124,F,27.98099727985692,1492.962,1.5,2239.443,1736.747000614715,502.6959993852852
7515,31,73.70810986263442,1.631701407002997,M,27.68432241497733,1680.852,1.3,2185.1076000000003,1712.7684835207417,472.33911647925856
7516,32,74.15178081687547,1.6326938660335646,F,27.817113541496383,1494.015,1.9,2838.6285000000003,2214.400798922231,624.2277010777693
7517,32,74.24216886611252,1.6330033826427297,F,27.84046482074971,1494.935,1.7,2541.3895,1980.8631969713979,560.5263030286023
7518,32,74.85174237859658,1.6310208129488746,M,28.13733156422382,1689.379,1.3,2196.1927,1693.742048041102,502.4506519588981
7519,31,73.86468641933249,1.6316424027591938,M,27.74513818467739,1682.967,1.2,2019.5604,1579.5365800053078,440.0238199946923
7520,31,73.6721193560815,1.631271659223712,M,27.685385900369837,1680.144,1.3,2184.1872000000003,1711.9812745455301,472.20592545447016
7521,33,74.56147672066957,1.6309798541511098,M,28.029626288582488,1678.582,1.3,2182.1566000000003,1689.3838587954547,492.7727412045456
7522,33,77.32391787357633,1.6323888548131698,F,29.017942044599117,1519.716,1.3,1975.6308,1477.402783908974,498.2280160910259
7523,31,73.50965913769188,1.632894278271382,M,27.569460934728728,1678.729,1.2,2014.4748,1585.5987631928695,428.8760368071305
7524,32,75.18942316421433,1.6321886715273717,F,28.22383565214024,1503.891,1.3,1955.0583,1503.1537751596454,451.9045248403545
7525,31,76.8951720344887,1.6317510469694718,M,28.879606594015616,1724.539,1.3,2241.9007,1684.5535977654563,557.3471022345439
7526,30,73.55716768247147,1.6330866862361242,F,27.58077859139393,1497.774,1.7,2546.2158,2003.3112073652858,542.9045926347142
7527,31,74.85143771229261,1.63292622090905,F,28.07159056059384,1505.471,1.3,1957.1123,1512.8938568097149,444.21844319028514
7528,33,78.28316628570695,1.6326323049062137,F,29.36916585192397,1528.966,1.2,1834.7592,1355.6488066681598,479.1103933318402
7529,31,75.46738069048368,1.6307079708552252,F,28.3796404388062,1511.007,1.3,1964.3091,1501.974895062943,462.33420493705694
7530,31,73.96870738758695,1.6307979217394035,F,27.812993274044604,1496.635,1.5,2244.9525,1751.5363689913165,493.41613100868335
7531,31,75.9251603371883,1.6319081186135784,M,28.50980925770672,1711.329,1.2,2053.5948,1563.0762997109075,490.51850028909234
7532,32,75.65269769401867,1.6324641366317425,F,28.38815193369939,1508.385,1.3,1960.9005,1498.9190190815957,461.98148091840426
7533,31,72.92197786054406,1.6327977195082166,F,27.35228854149725,1486.927,1.5,2230.3905,1769.4853495191535,460.9051504808465
7534,30,74.82637272992488,1.6310184253830813,F,28.127877272729776,1509.606,1.3,1962.4878,1514.013476633286,448.4743233667141
7535,32,73.92589837784165,1.6316445416365626,F,27.768057889810525,1491.668,1.5,2237.502,1748.548407406511,488.953592593489
7536,33,72.83683350712376,1.6328756103283892,M,27.317745376623147,1655.902,1.7,2815.0334,2236.1371312975866,578.8962687024132
7537,32,78.13968741220694,1.631873484571713,M,29.342607059657816,1734.85,1.2,2081.82,1539.586919054316,542.2330809456842
7538,32,74.15786682263435,1.6311240878887925,F,27.872968636530747,1493.807,1.9,2838.2333,2209.65564928307,628.5776507169298
7539,32,75.54216129949464,1.6310572774217398,M,28.395595530906437,1698.856,1.5,2548.284,1947.4063412338935,600.8776587661066
7540,33,76.23854647763339,1.6317774558243563,M,28.63207020087862,1701.957,1.3,2212.5441,1676.8681633271028,535.6759366728973
7541,33,73.94066137672583,1.6312084508597735,M,27.78845526451854,1670.191,1.7,2839.3247,2217.2281763596443,622.0965236403558
7542,31,73.63482291420289,1.6319715567494686,F,27.647640655329354,1493.629,1.2,1792.3547999999998,1406.7782363376016,385.57656366239826
7543,30,72.94279991225685,1.63131180078079,M,27.40996455964365,1676.972,1.3,2180.0636,1725.9190546219015,454.1445453780984
7544,31,77.29125510749283,1.6313505608444014,M,29.042618265721284,1729.765,1.3,2248.6945,1680.1746386479979,568.5198613520022
7545,32,74.08325968355659,1.630724372791092,F,27.858578899075404,1493.022,1.7,2538.1374,1977.042037195514,561.0953628044861
7546,30,74.73921305239966,1.6322869803047146,M,28.051461139607085,1702.071,1.2,2042.4852,1580.0221107705484,462.4630892294517
7547,30,72.90276057736816,1.6319678763390844,M,27.37289693340656,1676.752,1.5,2515.128,1993.8802141687574,521.2477858312427
7548,32,76.04461994615555,1.63267160090432,M,28.52796654627296,1706.547,1.3,2218.5111,1687.5261961595884,530.9849038404118
7549,30,77.66707092502878,1.631052361842367,F,29.194505256290967,1536.883,1.2,1844.2596,1370.820740706891,473.4388592931091
7550,32,76.85062935928374,1.6322299443126795,F,28.84594336110558,1519.845,1.3,1975.7985,1486.338197134862,489.46030286513815
7551,33,74.12620429369636,1.6332079924955585,M,27.79001422281096,1673.733,1.2,2008.4796,1568.3333938067872,440.1462061932127
7552,32,76.6765149687176,1.6325904120885992,F,28.767881572952906,1518.235,1.2,1821.882,1374.2700970088117,447.61190299118834
7553,30,73.96189125053,1.6325398831538565,M,27.751113132466,1691.548,1.3,2199.0124,1719.519100088785,479.493299911215
7554,30,73.89098345699794,1.630967026377325,M,27.77800713116733,1689.79,1.5,2534.685,1980.0795730333805,554.6054269666195
7555,33,73.48900622321423,1.6322727685706218,M,27.58270813346357,1664.536,1.3,2163.8968,1702.3912348560116,461.5055651439884
7556,33,74.92427877151239,1.6328797311012002,F,28.100508231279196,1496.763,1.5,2245.1445,1733.763505236865,511.3809947631348
7557,30,77.38236523582302,1.6328090698470328,F,29.02493072214037,1534.448,1.2,1841.3376,1376.6450057198783,464.69259428012174
7558,32,76.20335355868387,1.632476412939702,F,28.59435167415004,1513.673,1.2,1816.4076,1378.455625403566,437.95197459643396
7559,31,75.31477018509025,1.6324308875361024,F,28.262498228637536,1509.835,1.3,1962.7855,1507.0304473948574,455.7550526051425
7560,32,72.89606223186715,1.6321426738469824,F,27.36451964157243,1481.866,1.5,2222.799,1762.6744021744619,460.1245978255381
7561,31,78.13239367205819,1.6317755675290608,F,29.34338942019496,1536.773,1.2,1844.1276,1363.7677756632559,480.35982433674417
7562,30,76.62945705542592,1.63203534436244,M,28.769785817783266,1727.841,1.3,2246.1933,1694.2216712601037,551.9716287398962
7563,30,73.2116612705838,1.632223360090102,F,27.48027556932593,1494.31,1.7,2540.327,2005.9877405862628,534.3392594137374
7564,30,75.53943483346079,1.63163561984682,M,28.374445014502303,1712.708,1.3,2226.5204000000003,1702.7819453492657,523.7384546507346
7565,32,75.63613173500052,1.6322318299033358,M,28.390015141787075,1700.731,1.2,2040.8772,1559.9510961448627,480.92610385513717
7566,30,76.67095529370107,1.631105882064373,F,28.818181131526085,1527.329,1.3,1985.5277,1495.0961302295889,490.4315697704112
7567,31,76.15683866911444,1.6307215750012594,M,28.638434483927444,1713.909,1.3,2228.0817,1688.268711655129,539.8129883448712
7568,31,76.49218526092525,1.631758165555118,F,28.728005741478423,1521.024,1.3,1977.3312,1493.5978301496896,483.7333698503105
7569,33,74.6449905161734,1.6316266464101006,M,28.038778427865694,1680.05,1.3,2184.065,1690.3093913998177,493.7556086001823
7570,31,73.13070588313585,1.6308436391950378,M,27.49635443023028,1672.512,1.3,2174.2656,1715.9206919491567,458.3449080508435
7571,30,75.31015177106046,1.6316816357532544,M,28.286725206788475,1709.59,1.3,2222.467,1704.9528903552955,517.5141096447046
7572,30,72.98117524089395,1.6331102904980692,M,27.36401513258409,1678.397,1.3,2181.9161,1730.2862588180708,451.6298411819291
7573,31,75.05799987338477,1.632497696184632,M,28.163837712774917,1699.743,1.2,2039.6916,1571.5652167645956,468.12638323540455
7574,30,77.43219138876236,1.632172430880309,M,29.06628144936427,1738.907,1.2,2086.6884,1557.85797226533,528.8304277346699
7575,33,75.49644443474448,1.6309997497132316,M,28.380412916931554,1691.401,1.2,2029.6812,1551.9182955130161,477.76290448698387
7576,32,73.79422330928075,1.6315991204599651,M,27.7201413859096,1675.18,1.3,2177.7340000000004,1704.7830724276566,472.95092757234374
7577,31,74.57426007042491,1.6326426208590128,M,27.977357568352947,1693.189,1.2,2031.8268,1575.940167054013,455.886632945987
7578,32,75.7355630504153,1.632439083234405,M,28.420118905360173,1702.197,1.2,2042.6364,1559.6419574317845,482.9944425682156
7579,31,73.76425334354586,1.6325172064813271,M,27.677726661069364,1682.029,1.5,2523.0435,1978.1264776709327,544.9170223290675
7580,31,75.35596216151839,1.6321682178905357,M,28.28705830482508,1703.661,1.3,2214.7593,1699.019964964052,515.7393350359482
7581,33,75.15858047612849,1.6328672644734157,F,28.1888140054843,1499.01,1.5,2248.515,1730.9268666112407,517.5881333887592
7582,33,76.44035658253075,1.6312396174226016,M,28.726795539650723,1704.453,1.2,2045.3436,1545.0367953062557,500.3068046937442
7583,31,73.35710770998612,1.631172787898547,F,27.570349049283564,1490.828,1.2,1788.9936,1408.0765191113455,380.9170808886545
7584,32,73.98670542661448,1.6330386393064775,F,27.74346925008613,1492.489,1.2,1790.9868,1400.8490866685443,390.13771333145564
7585,30,77.07665343507892,1.6325186449189286,M,28.920550126264672,1734.209,1.2,2081.0508,1561.477985821172,519.5728141788279
7586,31,78.13819367623566,1.6316661018188574,F,29.349505289611244,1536.81,1.3,1997.853,1477.1427890249884,520.7102109750117
